Renalytix Appoints Joseph Hutson Vice President of Global Quality and Regulatory,"Jul 22, 2021","<p>
NEW YORK and SALT LAKE CITY, July 22, 2021 (GLOBE NEWSWIRE) -- Renalytix Plc (NASDAQ:RNLX) (LSE: RENX) today announced the appointment of Joseph Hutson as its Vice President of Quality and...</p>",/equities/becton-dickinsn
Becton Dickinson Snaps Up Velano Vascular,"Jul 20, 2021","<p>
Medical technology giant Becton, Dickinson and Company (BDX) has acquired San Francisco-based Velano Vascular to make its vision of a 'One-Stick Hospital Stay’ a reality. The financial terms of the...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021","<p>Amid the current market volatility on concerns over rising inflation, we think it is wise to invest in the shares of dividend aristocrats, given their long history of increasing dividends. Johnson...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021",<p></p>,/equities/becton-dickinsn
"Becton Dickinson & Co (BDX): Price Down $-4.86 (-1.93)% Over Past Day, Down $-1.3 (-0.52)% Over Past Hour","May 05, 2021","<p>It's been a feast for bears operating on the daily timeframe, as bdx has now gone down 4 of the past 5 days.
The post Becton Dickinson &amp; Co (BDX): Price Down $-4.86 (-1.93)% Over Past Day, Down $-1.3...</p>",/equities/becton-dickinsn
"Becton Dickinson & Co (BDX): Price Up $1.98 (0.77)% Over Past Day, Down $-0.72 (-0.28)% Over Past Hour","Apr 21, 2021","<p>This move is a reversal from the day prior, which saw price move down.
The post Becton Dickinson &amp; Co (BDX): Price Up $1.98 (0.77)% Over Past Day, Down $-0.72 (-0.28)% Over Past Hour appeared first on...</p>",/equities/becton-dickinsn
Abbott quarterly sales miss estimates on lower COVID-19 test volumes,"Apr 20, 2021","<p> (Reuters) -Abbott Laboratories fell short of first-quarter revenue estimates on Tuesday, suggesting that the medical device maker may be facing slowing sales of its COVID-19 test kits as vaccinations...</p>",/equities/becton-dickinsn
Abbott's results a litmus test for COVID-19 testing demand,"Apr 20, 2021",<p> By Manojna Maddipatla (Reuters) - Investors will be squarely focused on Abbott Laboratories (NYSE:ABT) results on Tuesday to assess the impact of swift vaccination rollout on demand for the...</p>,/equities/becton-dickinsn
Bill Gates-Backed Vicarious Surgical Announces SPAC Deal With D8 Holdings: What You Need To Know,"Apr 15, 2021","<p>Vicarious Surgical Inc. announced a SPAC ...
Full story available on Benzinga.com</p>",/equities/becton-dickinsn
Boston Scientific in $189 million settlement with U.S. states over surgical mesh devices,"Mar 23, 2021",<p> By Jonathan Stempel NEW YORK (Reuters) -Boston Scientific Corp agreed to pay $188.7 million to settle claims by most U.S. states that it deceptively marketed its surgical mesh devices to consumers....</p>,/equities/becton-dickinsn
Becton Dickinson strikes deal for COVID-19 At-Home Rapid Test,"Feb 22, 2021",<p>Becton Dickinson announces a collaboration to create an at-home rapid test for SARS-CoV-2 using a BD antigen test and the Scanwell Health mobile app.As part of the...</p>,/equities/becton-dickinsn
Becton Dickinson Gets EUA For New Diagnostic Test,"Feb 14, 2021","<p>
On Feb. 12, medical technology company Becton Dickinson &amp; Co announced that it had received emergency use authorization (EUA) from the U.S. Food and Drug Administration (FDA) for a new molecular...</p>",/equities/becton-dickinsn
Becton Dickinson plans dual dollar/euro bond offerings to repay debt,"Feb 10, 2021",<p>Medical technology company Becton Dickinson and Co. said Wednesday it is planning a dual-tranche bond offering in dollars and euros to raise the funds to repay outstanding debt. In a regulatory...</p>,/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q1","Feb 04, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday first quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Stocks - Wall Street Pauses for Breath Ahead of Payrolls Data,"Feb 06, 2020","<p>By Geoffrey Smith
Investing.com -- Wall Street faltered near record highs at the opening on Thursday, cautious of over-extending a vigorous rally ahead of the U.S. labor market report.
By 10:25 AM ET...</p>",/equities/becton-dickinsn
Stocks - Twitter Soars in Premarket; Tesla Falls as Short Squeeze Eases,"Feb 06, 2020","<p>By Geoffrey Smith
Investing.com -- Stocks in focus on Thursday, 6th February. Please refresh for updates.
9:01 AM ET: Yum! Brands (NYSE:YUM) stock was down 4.5% after missing consensus forecasts for...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q1","Feb 06, 2020","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday first quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.11%,"Nov 05, 2019","<p>Investing.com – U.S. stocks were mixed after the close on Tuesday, as gains in the Basic Materials, Oil &amp; Gas and Consumer Services sectors led shares higher while losses in the Utilities, Healthcare...</p>",/equities/becton-dickinsn
"Stocks - Dow, Nasdaq, Transports Move Higher","Nov 05, 2019","<p>Investing.com - On the surface, it was a quiet day for the stock market, but Boeing, Walgreens Boots Alliance (NASDAQ:WBA) and transportation stocks suggested the market could move higher.
The S&amp;P 500...</p>",/equities/becton-dickinsn
Stocks - U.S. Futures Gain as China Pushes for Tariff Roll Backs,"Nov 05, 2019","<p>Investing.com - Wall Street looked to open at another record on Tuesday after closing on Monday at an all-time high due to strong earnings, upbeat economic data and trade optimism.
Nasdaq 100 were up...</p>",/equities/becton-dickinsn
Fallout from money manager Kenneth Fisher's remarks tops $1 billion in lost assets,"Oct 21, 2019","<p>By Tim McLaughlin and Ross Kerber
BOSTON (Reuters) - Fallout from Kenneth Fisher's alleged insensitive remarks about women escalated on Friday when a large Iowa pension plan cut ties with the...</p>",/equities/becton-dickinsn
Fallout from money manager Kenneth Fisher's remarks tops $1 billion in lost assets,"Oct 20, 2019",<p> By Tim McLaughlin and Ross Kerber BOSTON (Reuters) - Fallout from Kenneth Fisher's alleged insensitive remarks about women escalated on Friday when a large Iowa pension plan cut ties with the...</p>,/equities/becton-dickinsn
"Stocks - S&P 500 Ends Higher, Powered by Surge in Energy Stocks","Mar 18, 2019","<p>Investing.com – The S&amp;P 500 closed higher Monday as gains in energy and consumer discretionary stocks helped offset falls in shares of Boeing and Facebook.
The Dow Jones Industrial Average...</p>",/equities/becton-dickinsn
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.25%,"Mar 18, 2019","<p>Investing.com – U.S. stocks were higher after the close on Monday, as gains in the Oil &amp; Gas, Industrials and Financials sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/becton-dickinsn
"Stocks - Alphabet, AMD, Gilead Slide in Premarket, Estée Lauder Soars","Feb 05, 2019","<p>Investing.com - Stocks in focus in premarket trade Tuesday:
• Alphabet (NASDAQ:GOOG) stock sank 2.01% by 8:00 AM ET (13:00 GMT) as the company reported sharply higher fourth-quarter spending on...</p>",/equities/becton-dickinsn
Age bias law does not cover job applicants: U.S. appeals court,"Jan 23, 2019","<p> By Jonathan Stempel (Reuters) - A divided U.S. appeals court on Wednesday dealt a setback to older job applicants, saying they cannot invoke a federal law against age bias in employment to challenge...</p>",/equities/becton-dickinsn
Key events next week - healthcare (continued #5),"Mar 09, 2018","<p>Tuesday (3/13): Barclays (LON:BARC) Global Healthcare Conference, Miami (3 days). Cross Country Healthcare (NASDAQ:CCRN); Eli Lilly; Spark Therapeutics (NASDAQ:ONCE); Fresenius Medical Care...</p>",/equities/becton-dickinsn
FDA OKs BD's new HPV assay,"Feb 13, 2018","<p>The FDA approves Becton, Dickinson and Company's (NYSE:BDX) BD Onclarity HPV Assay. The test detects 14 types of high-risk human papillomavirus (HPV) from cervical cancer screening specimens.Now read:...</p>",/equities/becton-dickinsn
"Becton, Dickinson gets Warning Letter after FDA inspection of New Jersey facility","Jan 11, 2018","<p>The FDA has sent a Warning Letter to Becton, Dickinson &amp; Company (BDX +0.4%) following an on-site inspection of its New Jersey site. The letter cited several violations of federal law, including...</p>",/equities/becton-dickinsn
Premarket analyst action - healthcare,"Jan 05, 2018",<p>AmerisourceBergen (NYSE:ABC) initiated with Outperform rating and $105 (12% upside) price target by Evercore ISI.Arbutus Biopharma (NASDAQ:ABUS) initiated with Buy rating and $10 (82% upside) price...</p>,/equities/becton-dickinsn
U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.35%,"Nov 02, 2017","<p>Investing.com – U.S. stocks were mixed after the close on Thursday, as gains in the Financials, Industrials and Utilities sectors led shares higher while losses in the Telecoms, Consumer Goods and...</p>",/equities/becton-dickinsn
"Becton, Dickinson FQ4 revenues down 2%; non-GAAP EPS up 13%","Nov 02, 2017","<p>Becton, Dickinson and Company (NYSE:BDX) fiscal Q4 results ($M): Revenues: 3,166 (-2.0%); Medical: 2,115 (-5.4%); Life Sciences: 1,051 (+5.5%).Net Income: 289 (+999%); EPS: 1.24 (+999%); Non-GAAP EPS:...</p>",/equities/becton-dickinsn
Stocks to watch next week,"Aug 05, 2017","<p>Key events are scheduled for the companies listed below next week. Notable earnings reports: Marriott International (NYSE:MAR), CBS (NYSE:CBS) and Tyson Foods (NYSE:TSN) on August 7; Disney...</p>",/equities/becton-dickinsn
"Becton, Dickinson declares $0.73 dividend","Jul 25, 2017","<p>Becton, Dickinson (NYSE:BDX) declares $0.73/share quarterly dividend, in line with previous.Forward yield 1.43%Payable Sept. 29; for shareholders of record Sept. 8; ex-div Sept. 6.Now read: Abiomed:...</p>",/equities/becton-dickinsn
Anthem adds industry veteran Susan DeVore to board of directors,"Aug 04, 2021",<p>Anthem (ANTM) announces the appointment of Susan DeVore to the company's board of directors.DeVore has decades of experience in the industry having held leadership roles in the...</p>,/equities/wellpoint-inc
Anthem invests $88M in affordable housing in Indiana,"Jul 26, 2021",<p>Anthem (ANTM) has invested in affordable housing funds totaling $87.9M across the state of Indiana as part of its efforts to improve lives and communities.The funds support the...</p>,/equities/wellpoint-inc
Anthem price target lifted at Cantor noting new Medicare contract in New York,"Jul 22, 2021",<p></p>,/equities/wellpoint-inc
Evercore ISI Stick to Their Buy Rating for Anthem,"Jul 22, 2021","<p>Evercore ISI analyst Michael Newshel maintained a Buy rating on Anthem on Wednesday, setting a price target of $335, which is approximately 12.67% below the present share price of $383.59.
Newshel...</p>",/equities/wellpoint-inc
Anthem declares $1.13 dividend,"Jul 22, 2021","<p>Anthem (NYSE:ANTM) declares $1.13/share quarterly dividend, in line with previous.Forward yield 1.18%Payable Sept. 24; for shareholders of record Sept. 10; ex-div DATE Sept.</p>",/equities/wellpoint-inc
Anthem still weighing coverage decision on Biogen's Aduhelm,"Jul 21, 2021",<p></p>,/equities/wellpoint-inc
Anthem beats Q2 revenue driven by government business; lifts 2021 guidance,"Jul 21, 2021",<p>Anthem (ANTM) is trading ~1.0% higher in the pre-market after the company managed to exceed expectations for its Q2 2021 financials.Operating revenue grew by 14.1% YoY to $33.3B driven...</p>,/equities/wellpoint-inc
"Anthem's Q2 Earnings, Sales Boosted By Medicaid & Medicare Growth; Raises FY21 Outlook","Jul 21, 2021","<p>Anthem Inc (NYSE: ANTM) reported second-quarter earnings that beat analysts' forecasts and revenue that topped expectations. EPS of $7.03 on revenue of $33.3 billion, surpassing the consensus...</p>",/equities/wellpoint-inc
"Netflix, Nord Stream, Earnings and Crude Inventories - What's Moving Markets","Jul 21, 2021","<p>By Geoffrey Smith 
Investing.com -- Netflix (NASDAQ:NFLX) disappoints with its subscriber growth forecasts, the U.S. relents in its efforts to stop a new Russian gas pipeline to Germany, the U.K....</p>",/equities/wellpoint-inc
Anthem tops profit and revenue estimates in latest quarter,"Jul 21, 2021","<p>Anthem Inc. said Wednesday it had net income of $1.793 billion, or $7.25 a share, in the second quarter, down from $2.276 billion, or $8.91 a share, in the year-earlier period. Adjusted per-share...</p>",/equities/wellpoint-inc
Anthem now sees full-year adj. EPS $25.50; FactSet consensus $25.26,"Jul 21, 2021","<p>This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this...</p>",/equities/wellpoint-inc
"Anthem EPS beats by $0.69, beats on revenue","Jul 21, 2021",<p>Anthem (ANTM): Q2 Non-GAAP EPS of $7.03 beats by $0.69; GAAP EPS of $7.25 beats by $1.22.Revenue of $33.3B (+14.1% Y/Y) beats by $80M.Medical membership of 44.3M vs</p>,/equities/wellpoint-inc
Anthem Q2 2021 Earnings Preview,"Jul 20, 2021","<p>Anthem (NYSE:ANTM) is scheduled to announce Q2 earnings results on Wednesday, July 21st, before market open.The consensus EPS Estimate is $6.34 (-31.1% Y/Y) and the consensus...</p>",/equities/wellpoint-inc
"Arlington, Va., Named 'Fittest City' in 2021 American Fitness Index® Ranking of Top 100","Jul 13, 2021","<p>
Indianapolis, Indiana, July 13, 2021 (GLOBE NEWSWIRE) -- Arlington, Virginia, has been named ""America's Fittest City"" in the annual American Fitness Index® rankings published by the American...</p>",/equities/wellpoint-inc
